Date,Open,High,Low,Close,Volume,Market Cap
Aug-22-2018,6379.980149,6545.659035,6379.980149,6528.524415,3432974935,111083798683
Aug-23-2018,6534.230351,6721.363282,6501.066967,6709.592961,3159935179,113122648892
Aug-24-2018,6703.50453,6787.241349,6682.141058,6745.155573,3482620042,115890204076
Aug-25-2018,6740.966519,6763.799067,6594.151992,6705.158423,2897692512,115136755514
Aug-26-2018,6708.159869,6885.057976,6671.239735,6883.391277,3208584744,115875282123
Aug-27-2018,6892.11882,7116.23749,6870.993673,7082.637385,4088489332,120406267604
Aug-28-2018,7080.255896,7118.60906,6960.460368,7036.643094,4017126669,121596972339
Aug-29-2018,7036.431587,7058.898977,6832.739176,6973.880312,3821615060,119735169323
Aug-30-2018,6977.184897,7056.498152,6905.339149,7018.26405,3847879825,120305931834
Aug-31-2018,7011.745045,7238.263496,7011.745045,7193.248733,3736417381,122433880682
Sep-01-2018,7189.711798,7303.005791,7126.75376,7277.239549,4026452650,124689669676
Sep-02-2018,7278.253609,7324.290652,7185.260349,7268.864743,3587720775,125176534045
Sep-03-2018,7267.905332,7399.96284,7246.754356,7360.989295,3585026575,126418425072
Sep-04-2018,7364.127452,7391.519913,6714.906125,6714.906125,4063479415,123206380151
Sep-05-2018,6720.246796,6720.246796,6371.902785,6519.675095,5128823495,111338543931
Sep-06-2018,6527.528801,6551.343072,6367.814558,6436.841435,3604584134,111668930821
Sep-07-2018,6432.032384,6495.347505,6164.499002,6214.51545,3029596738,110352219740
Sep-08-2018,6213.220556,6434.372794,6186.808464,6277.682277,3170107868,109035714370
Sep-09-2018,6274.807969,6364.054074,6274.807969,6330.669843,2898910709,109069459979
Sep-10-2018,6328.687636,6391.775976,6232.734067,6306.694006,2960797320,109082762653
Sep-11-2018,6311.36973,6365.050838,6243.02135,6359.149645,3072304773,108758126327
Sep-12-2018,6356.884592,6530.988605,6356.884592,6501.145617,3265539092,111509933621
Sep-13-2018,6498.18277,6585.306525,6440.80643,6509.223086,3449529789,112457477608
Sep-14-2018,6500.848562,6566.827241,6491.857333,6537.211073,2906742501,112731567390
Sep-15-2018,6535.007313,6535.007313,6432.952919,6512.152478,2612709364,112239914835
Sep-16-2018,6512.220343,6540.852093,6241.767743,6274.229074,2835108019,110824849006
Sep-17-2018,6275.496064,6392.264991,6256.129769,6363.858467,3249090129,109083774870
Sep-18-2018,6358.739055,6490.634397,6178.636654,6397.127392,3147521552,109804752781
Sep-19-2018,6399.795216,6513.945958,6366.826294,6497.019131,3420591798,110865716892
Sep-20-2018,6493.152931,6752.404966,6493.152931,6744.696981,4903492829,114817041724
Sep-21-2018,6736.854333,6801.843227,6616.383582,6707.238115,4979240365,115821882887
Sep-22-2018,6707.056771,6772.406208,6676.568041,6709.838127,3519712890,116033559672
Sep-23-2018,6709.093373,6725.147576,6575.646352,6586.794102,3574785844,114895992793
Sep-24-2018,6588.874653,6588.874653,6376.748409,6438.627759,3810213971,111259583836
Sep-25-2018,6445.34633,6551.841402,6402.489429,6479.083948,3710739996,111886146159
Sep-26-2018,6472.989477,6708.890308,6456.868937,6676.851173,3534387056,112980748530
Sep-27-2018,6680.315861,6780.342952,6572.820589,6641.955563,3950139503,115399223369
Sep-28-2018,6639.133514,6639.133514,6499.126781,6600.212125,3667760047,113523191862
Sep-29-2018,6594.92783,6642.932345,6555.154058,6619.480812,3156173084,114125391351
Sep-30-2018,6624.023395,6653.039249,6531.89659,6596.018098,3103181637,114217337031
Oct-01-2018,6596.42543,6609.789765,6521.248995,6534.415121,2973884241,113761573692
Oct-02-2018,6539.365527,6540.727213,6450.163787,6505.256156,3109636692,112295917051
Oct-03-2018,6502.281941,6613.382645,6499.81967,6574.045632,2889072642,113831892688
Oct-04-2018,6577.590428,6646.669404,6549.521307,6626.550323,2672396691,113949423391
Oct-05-2018,6628.529625,6629.70296,6567.122764,6590.995726,2497460196,114207096563
Oct-06-2018,6591.961724,6629.59916,6544.872515,6595.637642,2328395842,113885583317
Oct-07-2018,6602.290458,6681.33905,6583.792576,6657.272478,2719149066,114740752409
Oct-08-2018,6656.124595,6663.221711,6606.326818,6646.658367,2895217737,114956847792
Oct-09-2018,6646.182522,6646.182522,6532.790679,6599.428021,2892787743,114081289349
Oct-10-2018,6597.074973,6597.074973,6223.701469,6252.437099,3856048836,109219268262
Oct-11-2018,6245.131457,6339.634868,6218.533471,6293.90483,3568675355,109121780973
Oct-12-2018,6291.160228,6325.159139,6286.921219,6325.159139,2707685988,109322150989
Oct-13-2018,6322.634878,6382.174804,6312.444607,6321.811255,2473293529,110079030610
Oct-14-2018,6325.070599,7241.013387,6297.967733,6576.759501,4839273501,113806586910
Oct-15-2018,6569.00387,6656.351196,6526.208311,6552.077685,4349704177,113805789346
Oct-16-2018,6556.349144,6578.4743,6491.219641,6520.256441,3451052342,113082408595
Oct-17-2018,6520.905375,6540.466032,6461.579151,6479.295676,3281648436,112767667559
Oct-18-2018,6480.163638,6495.135872,6450.301251,6455.39574,3173937549,112085147709
Oct-19-2018,6456.360439,6472.939716,6439.166421,6461.901011,2966669746,111908678080
Oct-20-2018,6465.94055,6505.716811,6429.063842,6475.861332,2678968945,112505396344
Oct-21-2018,6477.219324,6494.296006,6448.567205,6466.252678,2956097583,112173022104
Oct-22-2018,6465.943344,6474.399472,6416.734025,6423.905004,3291200247,111667106304
Oct-23-2018,6423.513294,6490.190728,6413.60395,6433.06548,3363537343,111858439014
Oct-24-2018,6433.232272,6440.656014,6396.052902,6420.365573,3484524078,111364157267
Oct-25-2018,6420.863227,6426.947032,6385.627746,6416.405872,3097524567,111174390775
Oct-26-2018,6418.620771,6430.371869,6392.843437,6416.188305,2928172852,111234626436
Oct-27-2018,6416.549408,6464.692942,6381.139302,6406.221101,2906079102,111113637088
Oct-28-2018,6406.269061,6407.649452,6242.814052,6252.273571,3093193492,109910915068
Oct-29-2018,6255.057568,6304.135099,6255.057568,6284.585339,3434096462,109018165795
Oct-30-2018,6283.631829,6323.643163,6238.63729,6298.837501,3286097616,109117486104
Oct-31-2018,6299.903907,6396.22372,6293.04533,6368.306136,3290643879,109970367011
Nov-01-2018,6368.621545,6443.403657,6368.621545,6407.751479,3392903656,111154666111
Nov-02-2018,6408.420166,6408.532431,6360.144863,6387.91703,3206344282,110842176728
Nov-03-2018,6386.90985,6483.225449,6372.297571,6456.241631,3464581702,111361998364
Nov-04-2018,6458.928434,6460.083842,6402.33027,6413.987438,3957885847,111606758466
Nov-05-2018,6406.484869,6444.682645,6381.013881,6428.294585,4020828315,111233482912
Nov-06-2018,6437.632241,6546.917805,6432.383204,6526.820154,4327547730,113226908644
Nov-07-2018,6526.888624,6545.123286,6463.988822,6468.139286,4001027787,112885576824
Nov-08-2018,6470.006229,6479.868232,6385.63903,6397.943423,3774750025,111602448917
Nov-09-2018,6395.744478,6423.770311,6395.744478,6399.518804,3377807844,111334348306
Nov-10-2018,6400.034597,6419.629802,6364.816155,6407.676509,3237576630,111173308749
Nov-11-2018,6411.278115,6431.821642,6354.97499,6364.393922,3115460519,111111385265
Nov-12-2018,6371.73323,6391.559008,6337.928083,6371.367486,3142925618,110624815329
Nov-13-2018,6361.400405,6382.556325,5560.88072,5747.076679,4014854969,106819684637
Nov-14-2018,5781.032657,5801.395589,5376.450571,5654.723204,6458882429,97554149325
Nov-15-2018,5654.209988,5674.911746,5555.684496,5627.478697,4458433780,97816773176
Nov-16-2018,5634.790942,5637.3692,5582.244808,5631.540424,3341914743,97484707041
Nov-17-2018,5631.943422,5676.508479,5612.226553,5647.479577,2911353905,98099364144
Nov-18-2018,5651.276824,5653.306826,4858.770198,4893.020433,3984630709,92033798170
Nov-19-2018,4871.837128,4970.283673,4274.174494,4470.864068,6200899670,80505402156
Nov-20-2018,4502.466998,4722.888985,4355.940984,4609.512684,5864613009,78662243547
Nov-21-2018,4604.937872,4640.486229,4377.54577,4377.54577,3559480940,78878360571
Nov-22-2018,4345.661016,4408.549466,4219.987384,4374.323227,3403581481,75242729630
Nov-23-2018,4369.208187,4437.124274,3822.14337,3894.620254,2981154609,74836811587
Nov-24-2018,3886.472347,4110.040082,3596.008061,4008.329436,4489490623,66596064263
Nov-25-2018,3994.418822,4091.502639,3665.565457,3801.729367,4770358621,68102045614
Nov-26-2018,3800.600009,3873.265853,3679.708117,3835.01659,4439296219,65601561665
Nov-27-2018,3837.958523,4377.610226,3837.958523,4256.464556,4676357419,71253168046
Nov-28-2018,4255.275505,4429.73021,4152.042747,4295.392323,4938676330,74359450094
Nov-29-2018,4303.987285,4331.594554,3968.034995,4030.044494,4195701633,71944047206
Nov-30-2018,4036.229875,4288.118115,3977.624456,4208.469723,3729733004,71909725614
Dec-01-2018,4206.215757,4291.695879,4118.785078,4143.979048,3302972568,72782116451
Dec-02-2018,4150.82731,4162.639731,3868.407785,3905.390427,3248618118,69577166094
Dec-03-2018,3905.489739,4080.018655,3847.851237,3959.996646,3412849904,69101241736
Dec-04-2018,3965.363499,3973.93852,3777.504598,3778.6441,3223065038,67477483664
Dec-05-2018,3772.882545,3880.13015,3530.420581,3530.420581,3526083512,65487218498
Dec-06-2018,3524.903843,3524.903843,3279.32688,3424.127676,4339092126,59430360548
Dec-07-2018,3429.741618,3498.50341,3328.189753,3465.344049,4006131236,59637373127
Dec-08-2018,3457.419526,3669.370224,3438.486015,3586.572261,3223762331,61354932799
Dec-09-2018,3583.500415,3620.70227,3425.449092,3464.835871,3018304106,61279573412
Dec-10-2018,3462.686886,3475.454581,3364.134936,3394.218703,2910200652,59516580426
Dec-11-2018,3397.148742,3515.635434,3380.722529,3471.915387,2888792463,60044678954
Dec-12-2018,3475.395333,3480.81768,3302.788527,3314.351766,2600813123,59484285858
Dec-13-2018,3315.712263,3334.267258,3199.344541,3236.70091,2873115299,57247895834
Dec-14-2018,3239.810072,3269.71013,3188.542617,3244.865925,2573365294,56328163571
Dec-15-2018,3242.711657,3304.752077,3237.496112,3259.040242,2303080492,57063453547
Dec-16-2018,3260.535478,3576.130761,3256.286666,3520.00734,2706691386,58833859911
Dec-17-2018,3519.644006,3671.091738,3458.156901,3671.041341,4009405531,61404376692
Dec-18-2018,3672.828564,3910.052395,3656.799274,3719.296166,4910794539,65607240817
Dec-19-2018,3716.95129,4149.982112,3701.497818,4103.258582,5608484489,68730841611
Dec-20-2018,4104.630083,4179.461009,3823.730152,3872.495182,5892067716,69795862039
Dec-21-2018,3869.320912,3986.988102,3836.166472,3985.947865,4205980838,67798607043
Dec-22-2018,3992.590689,4061.599528,3956.035484,3980.147519,4105611461,69886595332
Dec-23-2018,3974.488113,4218.506382,3974.488113,4049.134022,5069262379,72028764601
Dec-24-2018,4052.351427,4053.801001,3741.532556,3789.436638,4723284026,66450424383
Dec-25-2018,3801.990624,3872.508799,3751.58203,3833.455304,4006659136,66495840081
Dec-26-2018,3837.103068,3850.984987,3633.371831,3651.165346,3705806155,65664911394
Dec-27-2018,3642.816542,3931.006116,3637.996493,3902.734263,4067221987,65297366115
Dec-28-2018,3909.576362,3951.326013,3832.098961,3832.098961,4424442569,68132982916
Dec-29-2018,3800.906186,3885.944596,3783.46112,3863.165984,3919248135,66970589828
Dec-30-2018,3863.966826,3865.30944,3727.103167,3746.123953,3648742018,66406699584
Dec-31-2018,3747.289082,3857.66135,3720.52827,3851.181614,3433814142,65616965836
Jan-01-2019,3852.524626,3944.482761,3825.302832,3938.625961,3910033511,67529969729
Jan-02-2019,3935.381479,3935.381479,3828.512308,3843.99664,4077088833,67747665990
Jan-03-2019,3847.083953,3888.225089,3795.299372,3877.816632,3521627989,67090187664
Jan-04-2019,3876.743901,3928.925,3850.442904,3866.004564,4197364687,67869837649
Jan-05-2019,3868.739955,4104.080839,3846.981956,4085.907582,4003384609,68616058385
Jan-06-2019,4082.095636,4103.696834,4027.393341,4036.958448,4366201232,70825217849
Jan-07-2019,4040.426869,4109.51366,4004.648804,4030.989306,3846753571,70588339586
Jan-08-2019,4031.220159,4066.41072,4016.859199,4032.575391,3988908524,70659766859
Jan-09-2019,4032.372041,4063.30224,3656.965008,3673.215707,4556093683,67065341441
Jan-10-2019,3671.210547,3713.285567,3641.294105,3678.691684,4763746665,64390139752
Jan-11-2019,3690.429234,3697.354504,3656.99011,3668.24992,3649925423,64266228548
Jan-12-2019,3668.57716,3675.767877,3545.768209,3553.227143,3457204813,63452656417
Jan-13-2019,3555.550456,3728.417562,3552.316662,3705.942606,4486462096,63313095329
Jan-14-2019,3704.359604,3721.250727,3618.688647,3640.207439,5156096242,64404876008
Jan-15-2019,3636.621476,3710.602669,3630.80841,3658.24673,4660577413,63940378393
Jan-16-2019,3654.061564,3687.61674,3624.548987,3684.253015,4616526889,63831849028
Jan-17-2019,3682.436731,3686.295784,3632.797684,3653.185376,4651045589,63998003595
Jan-18-2019,3652.353731,3766.801867,3650.958251,3735.953787,3689835108,64957741160
Jan-19-2019,3732.314579,3746.098908,3560.543619,3583.507436,3873034471,63901100448
Jan-20-2019,3580.394849,3649.754616,3527.196175,3547.119997,3563557075,62527159654
Jan-21-2019,3547.77574,3628.570493,3476.81212,3608.383962,4101549979,62499016812
Jan-22-2019,3606.58775,3630.196102,3574.511563,3592.901431,4711866363,63051066850
Jan-23-2019,3592.856632,3627.345747,3568.758625,3601.873911,3378214502,62846922846
Jan-24-2019,3601.927452,3612.206202,3563.229319,3590.982706,3296210349,62792848072
Jan-25-2019,3591.258309,3649.321285,3584.553811,3595.147524,3233121779,63083643789
Jan-26-2019,3595.463473,3605.284865,3547.930412,3575.695347,3232926764,62714618465
Jan-27-2019,3574.356432,3574.356432,3427.06151,3462.059067,3861302295,60865149518
Jan-28-2019,3459.942105,3467.838292,3392.538497,3438.806393,3953321271,60116952599
Jan-29-2019,3437.332067,3480.918096,3418.857282,3470.82826,3858199435,60533018566
Jan-30-2019,3468.567305,3489.921013,3431.555778,3447.812769,3724578166,60479604544
Jan-31-2019,3444.921907,3480.373584,3411.83514,3474.400614,3256397944,60405667950
Feb-01-2019,3471.274685,3502.072823,3445.452967,3502.072823,2966701131,60670499449
Feb-02-2019,3498.020425,3499.461532,3432.582851,3451.480647,2976985222,60692509793
Feb-03-2019,3453.00865,3508.056357,3434.03328,3453.032184,3197948102,60519994916
Feb-04-2019,3452.862403,3471.534749,3419.747401,3463.442822,3263936607,60530561135
Feb-05-2019,3461.934373,3466.818452,3391.965468,3405.558944,3276428017,59794070481
Feb-06-2019,3406.912628,3424.17902,3366.804929,3382.947414,3172882606,59547115263
Feb-07-2019,3384.36899,3703.010371,3374.51785,3632.621064,3699125550,60854294841
Feb-08-2019,3634.17951,3651.233257,3615.181021,3648.622398,4816337562,63679817043
Feb-09-2019,3648.638906,3664.267251,3608.204418,3663.532767,3568337039,63662199519
Feb-10-2019,3666.346751,3666.346751,3606.968337,3615.96957,3825671006,63473419494
Feb-11-2019,3616.569553,3627.239485,3581.120207,3608.145569,3762188026,63134249876
Feb-12-2019,3605.359539,3632.689011,3578.404056,3590.146721,4162249066,63129983387
Feb-13-2019,3589.190871,3611.07042,3569.897913,3577.37136,3892246586,62896435206
Feb-14-2019,3576.13203,3626.918549,3568.106289,3596.820722,3212862424,62983534860
Feb-15-2019,3596.03069,3660.517482,3590.467025,3599.138222,3356391568,63260834288
Feb-16-2019,3598.14804,3637.774896,3577.45098,3630.269019,3355410897,63155392542
Feb-17-2019,3628.785108,3891.033233,3622.629504,3858.949361,5319393066,65846716577
Feb-18-2019,3859.020359,3958.537956,3851.725896,3893.270397,7132811992,68403436337
Feb-19-2019,3894.114707,3951.681707,3873.881505,3918.389586,6006841480,68550255059
Feb-20-2019,3918.183728,3956.247605,3881.828977,3894.540736,5511697634,68510501929
Feb-21-2019,3897.190164,3972.31771,3820.820279,3970.590294,5345237781,68785578127
Feb-22-2019,3968.320638,4143.211868,3938.935169,4123.668789,5993819034,70198023840
Feb-23-2019,4123.504873,4172.083234,3784.637179,3807.506664,7968911492,70438655319
Feb-24-2019,3808.473252,3892.454871,3804.104099,3868.161644,8314405155,67512079933
Feb-25-2019,3866.383457,3870.314695,3820.217154,3842.992707,6678465743,67504500386
Feb-26-2019,3844.368123,3867.840124,3785.188774,3841.615656,5619005741,67492550623
Feb-27-2019,3839.013237,3886.919618,3817.058024,3845.258313,6383018982,67524517742
Feb-28-2019,3844.921366,3861.178589,3825.991124,3834.29029,5864825754,67547876583
Mar-01-2019,3832.522165,3862.221584,3809.453704,3848.655865,5447071839,67451985856
Mar-02-2019,3845.48371,3898.093997,3827.076616,3881.076222,5447909338,67674260304
Mar-03-2019,3879.96473,3919.146062,3733.917482,3755.244534,6433983663,66481344993
Mar-04-2019,3767.755779,3875.959895,3738.436474,3855.002805,7223804195,66871679335
Mar-05-2019,3857.628118,3883.832332,3839.91872,3873.668096,7747260333,67853817218
Mar-06-2019,3873.817022,3911.32132,3864.757248,3888.248904,7068518207,68389529261
Mar-07-2019,3888.634932,3915.224522,3854.308002,3872.141156,7471167904,68455823439
Mar-08-2019,3872.914025,3941.820809,3866.931805,3931.895283,7940967853,68632942257
Mar-09-2019,3932.190275,3932.190275,3882.908898,3902.806463,7402567149,68630276307
Mar-10-2019,3900.462788,3912.109686,3855.221925,3879.103312,7052643190,68260444444
Mar-11-2019,3882.34788,3925.106802,3845.307654,3901.113915,7663407757,68498276267
Mar-12-2019,3903.837482,3914.368484,3879.6442,3895.619863,7384926003,68559756176
Mar-13-2019,3896.6718,3924.174554,3883.217836,3900.376687,7576546206,68594118247
Mar-14-2019,3897.14308,3947.511201,3892.042261,3928.041329,8017629320,68905538082
Mar-15-2019,3939.145757,4051.957711,3939.145757,4024.229285,7722720660,70565455877
Mar-16-2019,4022.969398,4036.719226,3982.223906,4007.16692,6292934445,70469401196
Mar-17-2019,4008.284984,4046.607041,3975.356199,4020.470962,6488791546,70577660288
Mar-18-2019,4016.77538,4048.747969,4005.38086,4039.787114,6570358756,70848433871
Mar-19-2019,4036.494784,4078.511718,4012.040946,4075.319877,6972695206,71028307327
Mar-20-2019,4079.189802,4093.784724,4004.765644,4024.283202,7547057322,71371015462
Mar-21-2019,4021.931407,4031.364278,4013.348777,4017.939706,7201655912,70821862182
Mar-22-2019,4019.754261,4043.791033,4013.495429,4034.593702,6780074592,70907079961
Mar-23-2019,4033.555246,4080.429132,4012.282392,4024.480056,6725878926,70952645246
Mar-24-2019,4023.328815,4038.832775,3944.469302,3969.701717,6944311054,70620139355
Mar-25-2019,3968.279257,3987.170102,3954.053909,3980.620043,7619066425,69963093214
Mar-26-2019,3982.614679,4070.654525,3979.218922,4069.689197,8742943136,71135693820
Mar-27-2019,4062.825098,4082.483911,4034.840681,4061.003062,8505501000,71537752043
Mar-28-2019,4061.601587,4143.060869,4049.326845,4128.954216,8374378124,72241666334
Mar-29-2019,4130.010064,4185.98695,4111.496748,4164.62132,8325065859,73064228989
Mar-30-2019,4166.3258,4210.954138,4154.548283,4202.588398,7198090849,73555425133
Mar-31-2019,4199.61744,4229.129951,4184.983266,4202.12515,7908248778,74111589591
Apr-01-2019,4200.878649,4915.319704,4199.353305,4888.060145,13775711440,82056687695
Apr-02-2019,4887.759498,5277.183264,4887.759498,4981.380899,19127508757,88391800710
Apr-03-2019,4971.06089,5055.964735,4847.159233,4924.082434,18855926363,87702694242
Apr-04-2019,4926.403081,5043.520307,4922.061606,5029.810426,14519514536,87820060637
Apr-05-2019,5030.633756,5209.789828,4986.648573,5066.740036,12362742813,89025260544
Apr-06-2019,5066.362965,5244.165847,5066.362965,5212.309923,13686230210,90801148617
Apr-07-2019,5213.650121,5330.055098,5129.111525,5303.985429,14625045142,92790837421
Apr-08-2019,5300.612112,5300.612112,5190.414108,5235.702336,13296916759,92503923214
Apr-09-2019,5230.089594,5438.076806,5222.799901,5334.165462,11882218009,93420224932
Apr-10-2019,5339.754555,5360.792183,5033.265192,5055.483612,13805935888,90910170843
Apr-11-2019,5051.496177,5139.184727,4980.706447,5090.026913,13280752283,89654032272
Apr-12-2019,5089.804112,5168.632419,5081.413415,5132.674495,11589436402,90555419468
Apr-13-2019,5130.872758,5198.607003,5089.297332,5187.562408,9988617584,90502450270
Apr-14-2019,5190.134975,5232.131072,5068.359413,5114.800176,11043323425,91403037276
Apr-15-2019,5110.364743,5285.269355,5083.122626,5280.621478,11228915692,91019291252
Apr-16-2019,5274.409619,5309.767053,5247.411896,5271.109695,11718122917,92998442173
Apr-17-2019,5271.352176,5330.74755,5268.381876,5309.256996,11063569340,93467190506
Apr-18-2019,5308.334719,5349.185233,5253.519639,5317.96215,10722417915,93456046169
Apr-19-2019,5318.985321,5372.559483,5314.995062,5363.756655,12081570828,94407709108
Apr-20-2019,5365.439861,5381.725475,5296.630795,5349.866311,12438521689,94276486623
Apr-21-2019,5347.870262,5438.056152,5319.583955,5417.509437,12928762753,94605807380
Apr-22-2019,5421.273442,5636.994562,5410.562408,5591.933563,14955243755,98301997366
Apr-23-2019,5585.462132,5660.855011,5456.808248,5484.270138,15812762052,97833538670
Apr-24-2019,5489.658213,5535.815359,5241.366292,5241.366292,14540868075,96673539421
Apr-25-2019,5247.231158,5339.668147,5154.398777,5264.272698,15303879601,92930968587
Apr-26-2019,5272.048284,5306.450168,5233.559329,5274.514196,12999036803,93095675824
Apr-27-2019,5277.479654,5322.308489,5241.079211,5293.938256,11224137757,93558725514
Apr-28-2019,5296.546936,5332.087294,5216.487916,5258.677411,11817924324,93271178253
Apr-29-2019,5258.596118,5366.90762,5153.652014,5305.984482,12966428693,93251443222
Apr-30-2019,5306.244504,5400.462953,5298.148059,5388.818933,12587501075,94665895843
May-01-2019,5390.886922,5516.518746,5223.551019,5485.782605,12039530253,96371996506
May-02-2019,5483.869227,5831.5651,5475.473832,5734.732074,14648002410,100481839120
May-03-2019,5731.170083,5855.322771,5625.471506,5820.358392,15504428302,101753074650
May-04-2019,5819.009881,5822.576221,5714.366264,5779.333069,14352891358,102127694638
May-05-2019,5772.581489,5782.449597,5653.180375,5742.76254,13146879015,101114541294
May-06-2019,5740.528084,5992.98965,5739.282097,5855.204284,11666659861,104603047922
May-07-2019,5835.957517,5973.935496,5798.867413,5973.935496,10256612132,104312284390
May-08-2019,5973.099793,6196.673171,5973.099793,6187.660821,10212135035,107700187589
May-09-2019,6184.921254,6429.716712,6174.133218,6386.69149,12050097749,111855473445
May-10-2019,6393.002586,7342.598761,6391.28017,7235.877636,21851165450,120331366140
May-11-2019,7201.642618,7510.847161,6844.126065,6992.035884,27817884903,126665956943
May-12-2019,7010.551665,8054.538414,6941.761153,7813.193116,23280120724,130736126549
May-13-2019,7797.739234,8260.695889,7711.297934,8028.236494,26411583702,141283832937
May-14-2019,8002.661524,8181.247379,7867.372971,8181.247379,24854975387,142098738222
May-15-2019,8145.555621,8318.802551,7795.804841,7918.875905,26901315142,141797888356
May-16-2019,7923.051339,7961.083269,7083.264993,7382.337789,24863829847,129826835594
May-17-2019,7393.579773,7511.650426,7295.380303,7332.609911,20358130230,130597276788
May-18-2019,7328.418963,8237.723664,7328.418963,8186.662732,18965835929,140199101490
May-19-2019,8172.974802,8172.974802,7715.421068,8004.459954,19473852817,140450860102
May-20-2019,8004.576724,8090.522839,7864.922724,7984.314133,18657102217,141099127974
May-21-2019,7965.942975,8010.772118,7731.159044,7744.861887,17943842531,140394573940
May-22-2019,7730.828703,7987.269267,7579.508192,7919.729554,18641365509,137436595893
May-23-2019,7922.301227,8134.670181,7858.212311,8021.477876,17941265220,141677828468
May-24-2019,8023.417667,8137.406251,7991.341944,8104.732046,18344447275,142946415245
May-25-2019,8101.121878,8762.008201,7971.658538,8736.628564,16480490605,144622180906
May-26-2019,8751.573177,8969.151505,8652.925344,8857.096556,24518403982,156095071353
May-27-2019,8836.762648,8849.546725,8647.460499,8721.615742,22507477393,155050849963
May-28-2019,8719.961736,8766.059975,8549.555401,8672.985373,20269010723,153748374656
May-29-2019,8669.269147,8991.454183,8306.12195,8380.8684,21699755032,153674388531
May-30-2019,8333.864738,8613.058556,8217.012518,8606.278615,24501009081,149276268937
May-31-2019,8599.053486,8634.384312,8522.977232,8596.109824,20501225810,152203061805
Jun-01-2019,8598.785002,8806.181717,8586.830125,8781.231373,18710649784,154255226096
Jun-02-2019,8771.296313,8771.296313,8362.955081,8362.955081,18154175843,153083105420
Jun-03-2019,8341.434666,8341.434666,7651.972247,7760.011058,20969240897,141547784634
Jun-04-2019,7768.517748,7919.574241,7714.461246,7860.506171,19825003010,139046935244
Jun-05-2019,7863.512302,7913.658343,7623.1769,7846.273224,16990627607,138536087018
Jun-06-2019,7840.578081,8116.890096,7801.596204,8070.900978,17246216211,141378130721
Jun-07-2019,8060.736272,8096.736821,7883.568612,7974.683977,15038837206,141833433832
Jun-08-2019,7979.720899,8001.182589,7713.072534,7750.808728,14008185776,140054303146
Jun-09-2019,7752.220273,8050.146086,7635.914554,8000.570019,15727304862,139500284027
Jun-10-2019,8014.897947,8025.319292,7817.896082,7962.75633,15541222889,140949520902
Jun-11-2019,7969.985302,8191.895037,7900.587729,8159.590369,15774624963,143100445236
Jun-12-2019,8174.400584,8368.744386,8135.076369,8286.913174,15422325293,145894345153
Jun-13-2019,8291.198962,8734.6246,8253.963496,8696.970843,16288944560,149333479722
Jun-14-2019,8708.232513,8880.232843,8651.785868,8859.597054,16984569783,155416054331
Jun-15-2019,8861.692265,9391.965327,8839.579216,9025.723642,18436066644,161844700235
Jun-16-2019,9026.522572,9403.695556,9026.522572,9328.082236,18094529601,164175861822
Jun-17-2019,9341.199475,9353.320567,9042.990003,9125.090764,18912820365,163376166884
Jun-18-2019,9129.651002,9328.237786,9111.404748,9311.883212,17298750491,163497631681
Jun-19-2019,9310.1569,9634.463338,9299.436433,9589.390555,16672354916,167255381780
Jun-20-2019,9590.208225,10162.2037,9590.208225,10162.2037,20625984836,174952029444
Jun-21-2019,10227.36238,11154.8783,10128.35714,10719.8078,28282491558,190622440830
Jun-22-2019,10717.06274,11204.171,10585.08373,10880.05131,25456978245,191698592970
Jun-23-2019,10899.11459,11072.75338,10679.37284,11013.9636,21896313109,193484767883
Jun-24-2019,11013.87519,11810.12783,11013.87519,11810.12783,22324164886,201653245703
Jun-25-2019,11794.47001,13967.86228,11772.13419,13112.78254,34129035518,226915550518
Jun-26-2019,13141.89675,13444.81141,10574.65432,11237.07665,44905142219,213407565688
Jun-27-2019,11297.15806,12529.344,11019.35626,12482.40996,41124037816,210083846667
Jun-28-2019,12492.97625,12492.97625,11653.20882,12097.56779,30639783683,213784311075
Jun-29-2019,12106.21907,12309.50128,10912.25593,10912.25593,25096318919,207161133844
Jun-30-2019,10908.29666,11294.556,10097.19602,10638.00327,26320633200,191842566812
Jul-01-2019,10635.866,10910.54269,9778.404061,10818.18812,28317668492,184261578885
Jul-02-2019,10839.72497,11943.62984,10839.72497,11943.62984,28538254834,201536332812
Jul-03-2019,11953.64875,11992.49625,11178.99898,11221.25556,26219102230,208883657114
Jul-04-2019,11216.01505,11388.09821,10872.02247,10980.08333,23396188923,198662801324
Jul-05-2019,10997.05722,11630.40959,10997.05722,11266.40134,21458791318,202811565630
Jul-06-2019,11279.68694,11550.67193,11174.75817,11441.6227,18626823366,201538268813
Jul-07-2019,11450.35993,12297.06016,11358.0173,12248.87413,19668175502,209256337371
Jul-08-2019,12243.71955,12763.92909,12186.13936,12545.44522,25893451653,222356134151
Jul-09-2019,12557.93153,13101.37423,11718.18175,12147.69776,28216117506,225243638649
Jul-10-2019,12124.38979,12124.38979,11143.89031,11376.67939,31764845898,206612976422
Jul-11-2019,11385.97704,11850.91675,11187.86064,11776.08244,26435460615,206420409982
Jul-12-2019,11776.78111,11805.29147,10946.069,11397.16143,20445438957,204093366918
Jul-13-2019,11394.8407,11458.26953,10288.85312,10288.85312,21875939390,194795554760
